事業者名,ステータス,精算,予約番号,企画区分,申込日,キャンセル日,貸出日時,貸出営業所,貸出営業所コード,返却日時,返却営業所,返却営業所コード,料金プラン,車両クラス,AT/MT,禁煙/喫煙,オプション,免責補償,乗車人数,到着便,出発便,基本料金合計（予約時）,乗捨料金（予約時）,オプション料金（予約時明細）,オプション料金（予約時合計金額）,免責補償料金（予約時明細）,免責補償料金（予約時合計金額）,深夜手数料（予約時）,合計金額（予約時）,最終利用金額,DP最終利用金額,キャンセル料金,利用ポイント,クーポンコード,クーポン名称,利用クーポン金額,計算基準額,システム利用料,販促プログラム,ポイント付与料,ポイント追加付与料,料金プランコード,メモ,DPオペレーターメモ,DP用最終更新日時
  ニコニコレンタカー,予約成立,済,R0AL8LCO,じゃらん,2018/6/20 1:20,,2018/6/22 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/23 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 1 名、子ども: 0 名,,,4500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円） / 免責補償フル(事故時の負担金ゼロ)（2160円）,4320,0,8820,8820,,0,0,,,,8166,979,0,163,0,SCS001,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0Q6FRVY,じゃらん,2018/6/20 9:43,2018/6/20 12:58,2018/6/22 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/23 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 1 名、子ども: 0 名,ANA055,ANA082,4500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,4500,0,,0,0,,,,0,0,0,0,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0MG2L97,じゃらん,2018/6/20 19:41,,2018/6/23 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/30 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 1 名、子ども: 0 名,,,19300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（8640円） / 免責補償フル(事故時の負担金ゼロ)（8640円）,17280,0,36580,36580,,0,0,,,,33870,4064,0,677,0,SCS001,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R0Y7G7I4,じゃらん,2018/6/21 8:55,2018/6/21 10:40,2018/6/23 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/24 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 4 名、子ども: 0 名,,,4500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円） / 免責補償フル(事故時の負担金ゼロ)（2160円）,4320,0,8820,0,,0,0,,,,0,0,0,0,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0QG7V16,じゃらん,2018/6/21 9:47,,2018/6/21 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/30 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 1 名、子ども: 0 名,sky723,,24300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,24300,24300,,0,0,,,,22500,2700,0,450,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R07NOSEU,じゃらん,2018/6/22 9:29,,2018/8/22 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/8/25 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】8人乗りワゴンクラス 禁煙 (ノア・セレナ等) ,Fクラス(SCF001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 5 名、子ども: 0 名,ANA379,ANA380,26500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,30820,30820,,0,0,CUPR001094,"早めの予約がお得★夏休みに使える4,000円分クーポン【ご予約は6/25迄】",4000,28537,3424,0,570,0,SCF13,,,
  ニコニコレンタカー,予約成立,済,R0URP3IZ,じゃらん,2018/6/23 12:20,,2018/8/9 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/8/13 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【夏休み＆SW★旅行特集】3年以内新車！禁煙 最大45%OFFキャンペーン(デミオ・ヴィッツ等) ,タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 3 名、子ども: 0 名,ANA4723,ANA074,29300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,33620,33620,,0,0,CUPR001094,"早めの予約がお得★夏休みに使える4,000円分クーポン【ご予約は6/25迄】",4000,31129,3735,0,622,0,TSSP01,,,
  ニコニコレンタカー,予約成立,済,R0EAKU5E,じゃらん,2018/6/23 18:42,,2018/6/27 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/29 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】8人乗りワゴンクラス 禁煙 (ノア・セレナ等) ,Fクラス(SCF001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1 / ETCカード × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 2 名、子ども: 0 名,JAL521,JAL508,20000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円） / ETCカード × 1（324円）,324,免責補償制度（2160円） / 免責補償フル(事故時の負担金ゼロ)（2160円）,4320,0,24644,24644,,0,0,,,,22818,2738,0,456,0,SCF13,,,
  ニコニコレンタカー,予約成立,済,R0JI1X2S,じゃらん,2018/6/23 19:50,,2018/6/24 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/26 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,ANA057,,6800,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,8960,8960,,0,900,,,,8296,995,0,165,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R00ELRAP,じゃらん,2018/6/23 20:08,,2018/6/24 15:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/27 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 1 名、子ども: 0 名,JW913,JW910,9300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円） / 免責補償フル(事故時の負担金ゼロ)（3240円）,6480,0,15780,15780,,0,0,,,,14611,1753,0,292,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R049MSAP,じゃらん,2018/6/24 12:04,,2018/7/12 16:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/14 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【夏休み＆SW★旅行特集】3年以内新車！禁煙 最大45%OFFキャンペーン(デミオ・ヴィッツ等) ,タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 1 名、子ども: 0 名,SKY765,SKY768,9000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,9000,9000,,0,0,,,,8333,999,0,166,0,TSSP01,,,
  ニコニコレンタカー,予約成立,済,R8XFS2DC,ANAじゃらんパック,2018/6/25 16:35,,2018/7/29 12:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/8/1 14:05,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 3 名、子ども: 0 名,ANJ0703,ANJ0710,16500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,16500,16500,16500,0,,,,,15277,1833,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R0Y6PHS0,じゃらん,2018/6/25 20:36,,2018/6/26 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/1 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【夏休み＆SW★旅行特集】3年以内新車！禁煙 最大45%OFFキャンペーン(デミオ・ヴィッツ等) ,タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,,,18000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（6480円）,6480,0,24480,24480,,0,300,CUPR001107,"じゃらん限定★2,000円分クーポン【ご予約は7/2迄】",2000,22666,2719,0,453,0,TSSP01,,,
  ニコニコレンタカー,予約成立,済,R0UXM7CB,じゃらん,2018/6/26 10:15,,2018/6/27 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/30 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,,,9300,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,13620,13620,,0,200,,,,12611,1513,0,252,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R8QPUCER,JALじゃらんパック,2018/6/26 23:54,,2018/7/29 10:35,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/30 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,JAL0505,JAL0522,7500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,7500,7500,7500,0,,,,,6944,833,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R8F1N030,ANAじゃらんパック,2018/6/27 12:38,2018/7/1 5:31,2018/8/31 10:25,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/9/2 17:45,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA1271,ANA1272,0,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,0,0,0,,,,,0,0,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,2018/7/1 5:31
  ニコニコレンタカー,予約成立,済,R0E4RSKX,じゃらん,2018/6/27 15:27,,2018/6/28 10:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/29 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 1 名、子ども: 0 名,GK105,GK118,4500,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円）,2160,0,6660,6660,,0,0,,,,6166,739,0,123,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R85OPT1D,ANAじゃらんパック,2018/6/27 17:37,,2018/8/31 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/9/2 14:30,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA0069,ANA0068,10500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,10500,10500,0,,,,,9722,1166,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R8JYHCDJ,JALじゃらんパック,2018/6/28 12:46,,2018/7/19 12:35,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/20 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 1 名、子ども: 0 名,JAL0511,JAL0522,7500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,7500,7500,7500,0,,,,,6944,833,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R03G76DF,じゃらん,2018/6/28 15:55,,2018/6/29 8:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/6/29 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー 禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 1 名、子ども: 0 名,ANA987,ANA,3000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（1080円） / 免責補償フル(事故時の負担金ゼロ)（1080円）,2160,0,5160,5160,,0,0,,,,4777,573,0,95,0,SCS001,,,
  ニコニコレンタカー,予約成立,済,R0CR1PZC,じゃらん,2018/6/29 7:40,,2018/6/29 11:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/1 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【夏休み＆SW★旅行特集】3年以内新車！禁煙 最大45%OFFキャンペーン(デミオ・ヴィッツ等) ,タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 1 名、子ども: 0 名,APJ103,GK156,9000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（3240円） / 免責補償フル(事故時の負担金ゼロ)（3240円）,6480,0,15480,15480,,0,0,,,,14333,1719,0,286,0,TSSP01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R8KBD5LR,ANAじゃらんパック,2018/6/30 10:12,2018/6/30 17:56,2018/7/24 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/26 12:30,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1 / ジュニアシート × 1,免責補償,大人: 4 名、子ども: 0 名,ANA0051,ANA0064,0,0,カーナビ × 1（0円） / ETC × 1（0円） / ジュニアシート × 1（0円）,0,免責補償（0円）,0,0,11500,0,0,0,,,,,0,0,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,2018/6/30 17:56
  ニコニコレンタカー,予約成立,済,R0Y1RL1O,じゃらん,2018/6/30 23:14,,2018/7/7 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/8 19:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【夏休み＆SW★旅行特集】3年以内新車！禁煙 最大45%OFFキャンペーン(デミオ・ヴィッツ等) ,タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度 / 免責補償フル(事故時の負担金ゼロ),大人: 1 名、子ども: 0 名,GK157,ANA1720,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（2160円） / 免責補償フル(事故時の負担金ゼロ)（2160円）,4320,0,10320,10320,,0,0,,,,9555,1146,0,191,0,TSSP01,,,
  ニコニコレンタカー,予約成立,済,R032NB9L,じゃらん,2018/7/1 18:11,,2018/7/7 18:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/10 20:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【夏休み＆SW★旅行特集】3年以内新車！禁煙 最大45%OFFキャンペーン(デミオ・ヴィッツ等) ,タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,免責補償制度,大人: 2 名、子ども: 0 名,JAL521,JAL530,12000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,免責補償制度（4320円）,4320,0,16320,16320,,0,0,,,,15111,1813,0,302,0,TSSP01,,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R871MZ49,JALじゃらんパック,2018/7/1 20:25,2018/7/3 18:56,2018/7/24 10:35,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/26 17:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1 / チャイルドシート × 1,免責補償,大人: 2 名、子ども: 0 名,JAL0505,JAL0522,0,0,カーナビ × 1（0円） / ETC × 1（0円） / チャイルドシート × 1（0円）,0,免責補償（0円）,0,0,11500,0,0,0,,,,,0,0,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,2018/7/3 18:56
  ニコニコレンタカー,キャンセル（予約者都合）,済,R8V2VFAU,ANAじゃらんパック,2018/7/2 18:20,2018/7/6 1:06,2018/8/31 11:35,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/9/2 17:45,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA0057,ANA1272,0,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,0,0,0,,,,,0,0,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,2018/7/6 1:06
  ニコニコレンタカー,予約成立,済,R8Q0I2OR,ANAじゃらんパック,2018/7/3 10:57,,2018/7/18 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/20 13:30,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA0051,ANA0066,11500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,11500,11500,11500,0,,,,,10648,1277,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,予約成立,済,R8KJOTD8,JALじゃらんパック,2018/7/3 17:06,,2018/7/24 10:15,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/26 14:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 1 名、子ども: 0 名,JAL3911,JAL3914,11500,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,11500,11500,11500,0,,,,,10648,1277,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,
  ニコニコレンタカー,キャンセル（予約者都合）,済,R8QURN0H,ANAじゃらんパック,2018/7/4 1:20,2018/9/7 8:15,2018/9/10 9:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/9/12 19:30,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),Sクラス(SCS001),AT,禁煙,カーナビ × 1 / ETC × 1,免責補償,大人: 2 名、子ども: 0 名,ANA0051,ANA0082,0,0,カーナビ × 1（0円） / ETC × 1（0円）,0,免責補償（0円）,0,0,10500,0,0,0,,,,,0,0,,,,【ナビ・ETC付】コンパクトカー禁煙 (デミオ・ヴィッツ等),,,2018/9/7 8:15
  ニコニコレンタカー,予約成立,済,R0079QER,じゃらん,2018/7/4 16:09,,2018/7/10 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,2018/7/11 13:00,新千歳空港店（ニコレンお客様大賞受賞店）,chitose,【じゃらんバザール限定】3年以内新車！禁煙 最大50%OFFキャンペーン(デミオ・ヴィッツ等),タイムセールSPクラス(TSP01),AT,禁煙,カーナビ × 1 / ETC車載器 × 1,,大人: 3 名、子ども: 0 名,gk104,,6000,0,カーナビ × 1（0円） / ETC車載器 × 1（0円）,0,,0,0,6000,6000,,0,0,,,,5555,666,0,111,0,TSSP01,,,
